,name,Player_ID,MATCHUP,WL,FG3_PCT,FGM,FTM,MIN,REB,AST,PTS,BLK,STL,Team,Opponent
564,0,77142,LAL vs. HOU,W,1.0,7,11,31,7,5.0,26,0.0,0.0,LAL,vs. HOU
565,0,77142,LAL vs. HOU,L,0.5,4,10,36,13,3.0,20,0.0,0.0,LAL,vs. HOU
566,0,77142,LAL vs. CHI,L,0.33299999999999996,4,6,48,11,20.0,16,0.0,1.0,LAL,vs. CHI
567,0,77142,LAL vs. CHI,L,0.0,6,10,44,6,11.0,22,0.0,0.0,LAL,vs. CHI
568,0,77142,LAL vs. CHI,L,0.0,7,8,50,6,10.0,22,0.0,2.0,LAL,vs. CHI
569,0,77142,LAL @ CHI,L,0.0,4,6,43,7,10.0,14,0.0,2.0,LAL,@ CHI
570,0,77142,LAL @ CHI,W,1.0,4,9,43,10,11.0,19,0.0,1.0,LAL,@ CHI
571,0,77142,LAL vs. POR,W,0.25,8,8,47,11,8.0,25,0.0,2.0,LAL,vs. POR
572,0,77142,LAL @ POR,L,0.5,8,9,45,8,7.0,29,0.0,0.0,LAL,@ POR
573,0,77142,LAL vs. POR,W,0.33299999999999996,8,4,38,9,9.0,22,0.0,2.0,LAL,vs. POR
574,0,77142,LAL vs. POR,W,0.2,3,7,44,7,19.0,14,0.0,1.0,LAL,vs. POR
575,0,77142,LAL @ POR,L,0.375,6,4,46,7,12.0,19,0.0,2.0,LAL,@ POR
576,0,77142,LAL @ POR,W,0.0,2,11,43,6,21.0,15,0.0,2.0,LAL,@ POR
577,0,77142,LAL vs. GOS,W,0.5,8,10,47,14,12.0,28,0.0,0.0,LAL,vs. GOS
578,0,77142,LAL @ GOS,W,0.33299999999999996,5,9,40,7,11.0,21,0.0,0.0,LAL,@ GOS
579,0,77142,LAL @ GOS,W,0.5,2,10,45,7,15.0,15,0.0,1.0,LAL,@ GOS
580,0,77142,LAL vs. GOS,L,0.0,12,20,44,12,9.0,44,0.0,0.0,LAL,vs. GOS
581,0,77142,LAL vs. GOS,W,0.0,7,7,31,10,17.0,21,0.0,3.0,LAL,vs. GOS
582,0,77142,LAL @ HOU,W,0.5,14,9,41,6,7.0,38,0.0,1.0,LAL,@ HOU
583,0,77142,LAL vs. HOU,W,0.0,5,3,45,7,21.0,13,0.0,1.0,LAL,vs. HOU
584,0,77142,LAL vs. HOU,W,0.0,5,7,39,3,10.0,17,0.0,2.0,LAL,vs. HOU
585,0,77142,LAL vs. PHX,L,0.0,15,13,44,8,7.0,43,0.0,0.0,LAL,vs. PHX
586,0,77142,LAL @ PHX,L,0.33299999999999996,15,12,45,6,10.0,43,0.0,2.0,LAL,@ PHX
587,0,77142,LAL @ PHX,L,0.0,7,8,42,7,16.0,22,0.0,0.0,LAL,@ PHX
588,0,77142,LAL vs. PHX,W,0.5,8,4,34,1,14.0,21,0.0,2.0,LAL,vs. PHX
589,0,77142,LAL vs. PHX,L,0.0,4,14,41,7,14.0,22,0.0,2.0,LAL,vs. PHX
590,0,77142,LAL @ HOU,W,0.5,7,4,40,6,8.0,19,0.0,0.0,LAL,@ HOU
591,0,77142,LAL @ HOU,L,0.0,5,7,43,8,18.0,17,0.0,2.0,LAL,@ HOU
592,0,77142,LAL vs. HOU,W,0.33299999999999996,7,2,45,7,14.0,17,1.0,0.0,LAL,vs. HOU
593,0,77142,LAL vs. HOU,W,0.33299999999999996,8,6,42,7,14.0,23,0.0,3.0,LAL,vs. HOU
594,0,77142,LAL vs. DET,L,0.0,0,0,5,0,1.0,0,0.0,0.0,LAL,vs. DET
595,0,77142,LAL @ DET,L,0.33299999999999996,6,5,29,6,9.0,18,0.0,0.0,LAL,@ DET
596,0,77142,LAL @ DET,L,0.0,6,5,41,5,14.0,17,0.0,3.0,LAL,@ DET
597,0,77142,LAL @ PHX,W,0.0,6,8,41,6,20.0,21,1.0,3.0,LAL,@ PHX
598,0,77142,LAL @ PHX,W,0.33299999999999996,8,3,43,9,11.0,20,0.0,1.0,LAL,@ PHX
599,0,77142,LAL vs. PHX,W,0.0,9,3,44,9,14.0,22,0.0,2.0,LAL,vs. PHX
600,0,77142,LAL vs. PHX,W,0.0,6,6,31,3,12.0,18,0.0,3.0,LAL,vs. PHX
601,0,77142,LAL @ SEA,W,0.0,4,9,39,9,9.0,17,2.0,0.0,LAL,@ SEA
602,0,77142,LAL @ SEA,W,0.0,3,4,44,9,14.0,10,0.0,2.0,LAL,@ SEA
603,0,77142,LAL vs. SEA,W,0.0,4,4,38,5,12.0,12,0.0,2.0,LAL,vs. SEA
604,0,77142,LAL vs. SEA,W,0.0,5,11,42,1,14.0,21,0.0,5.0,LAL,vs. SEA
605,0,77142,LAL @ POR,W,0.0,8,1,41,6,7.0,17,0.0,1.0,LAL,@ POR
606,0,77142,LAL vs. POR,W,0.0,10,11,38,8,12.0,35,0.0,5.0,LAL,vs. POR
607,0,77142,LAL vs. POR,W,0.0,10,8,42,7,16.0,30,0.0,0.0,LAL,vs. POR
608,0,77142,LAL vs. DET,W,0.0,6,7,40,5,14.0,19,0.0,2.0,LAL,vs. DET
609,0,77142,LAL vs. DET,W,0.0,5,12,45,4,19.0,22,0.0,2.0,LAL,vs. DET
610,0,77142,LAL @ DET,L,0.0,4,7,45,6,17.0,15,1.0,2.0,LAL,@ DET
611,0,77142,LAL @ DET,L,0.0,7,9,34,4,6.0,23,0.0,1.0,LAL,@ DET
612,0,77142,LAL @ DET,W,0.0,7,4,40,6,14.0,18,0.0,3.0,LAL,@ DET
613,0,77142,LAL vs. DET,W,0.0,7,9,42,7,11.0,23,0.0,2.0,LAL,vs. DET
614,0,77142,LAL vs. DET,L,1.0,8,10,44,8,10.0,28,0.0,2.0,LAL,vs. DET
615,0,77142,LAL vs. DAL,W,0.0,9,6,43,9,11.0,24,1.0,1.0,LAL,vs. DAL
616,0,77142,LAL @ DAL,L,0.0,8,3,41,2,12.0,19,0.0,1.0,LAL,@ DAL
617,0,77142,LAL vs. DAL,W,0.0,7,0,35,6,20.0,15,0.0,0.0,LAL,vs. DAL
618,0,77142,LAL @ DAL,L,0.0,10,7,42,5,12.0,28,0.0,0.0,LAL,@ DAL
619,0,77142,LAL @ DAL,L,0.0,6,1,39,8,10.0,14,1.0,1.0,LAL,@ DAL
620,0,77142,LAL vs. DAL,W,1.0,5,3,37,4,19.0,15,0.0,2.0,LAL,vs. DAL
621,0,77142,LAL vs. DAL,W,0.0,8,3,42,6,12.0,19,0.0,1.0,LAL,vs. DAL
622,0,77142,LAL vs. UTH,W,0.0,9,5,40,9,16.0,23,0.0,1.0,LAL,vs. UTH
623,0,77142,LAL @ UTH,L,0.0,3,4,31,6,9.0,10,0.0,1.0,LAL,@ UTH
624,0,77142,LAL vs. UTH,W,0.0,10,0,41,3,13.0,20,0.0,2.0,LAL,vs. UTH
625,0,77142,LAL @ UTH,W,0.0,7,10,41,2,9.0,24,0.0,0.0,LAL,@ UTH
626,0,77142,LAL @ UTH,L,0.0,7,2,36,0,6.0,16,0.0,1.0,LAL,@ UTH
627,0,77142,LAL vs. UTH,L,0.0,7,5,45,7,10.0,19,1.0,0.0,LAL,vs. UTH
628,0,77142,LAL vs. UTH,W,0.0,6,7,36,5,9.0,19,0.0,2.0,LAL,vs. UTH
629,0,77142,LAL @ SAN,W,0.0,9,7,41,5,11.0,25,0.0,2.0,LAL,@ SAN
630,0,77142,LAL vs. SAN,W,0.0,9,8,43,9,15.0,26,0.0,2.0,LAL,vs. SAN
631,0,77142,LAL vs. SAN,W,0.0,5,3,42,4,18.0,13,0.0,3.0,LAL,vs. SAN
632,0,77142,LAL vs. BOS,W,0.0,7,2,42,8,19.0,16,1.0,3.0,LAL,vs. BOS
633,0,77142,LAL @ BOS,L,1.0,12,4,40,8,12.0,29,0.0,4.0,LAL,@ BOS
634,0,77142,LAL @ BOS,W,0.0,12,5,41,8,5.0,29,0.0,1.0,LAL,@ BOS
635,0,77142,LAL @ BOS,L,0.0,12,8,43,11,9.0,32,0.0,1.0,LAL,@ BOS
636,0,77142,LAL vs. BOS,W,0.0,10,2,31,5,20.0,22,0.0,3.0,LAL,vs. BOS
637,0,77142,LAL vs. BOS,W,0.0,13,3,39,8,13.0,29,1.0,2.0,LAL,vs. BOS
638,0,77142,LAL @ SEA,W,0.0,6,9,34,5,12.0,21,0.0,2.0,LAL,@ SEA
639,0,77142,LAL @ SEA,W,0.0,6,7,35,7,11.0,19,0.0,2.0,LAL,@ SEA
640,0,77142,LAL vs. SEA,W,0.0,6,8,45,10,10.0,20,1.0,2.0,LAL,vs. SEA
641,0,77142,LAL vs. SEA,W,0.0,5,9,40,7,11.0,19,1.0,2.0,LAL,vs. SEA
642,0,77142,LAL vs. GOS,W,0.0,8,3,35,5,13.0,19,1.0,2.0,LAL,vs. GOS
643,0,77142,LAL @ GOS,L,0.0,5,6,37,5,5.0,16,0.0,0.0,LAL,@ GOS
644,0,77142,LAL @ GOS,W,0.0,7,6,38,10,14.0,20,0.0,2.0,LAL,@ GOS
645,0,77142,LAL vs. GOS,W,0.0,8,7,33,8,8.0,23,0.0,1.0,LAL,vs. GOS
646,0,77142,LAL vs. GOS,W,0.0,8,9,37,12,14.0,25,0.0,2.0,LAL,vs. GOS
647,0,77142,LAL @ DEN,W,0.0,7,2,34,7,14.0,16,0.0,0.0,LAL,@ DEN
648,0,77142,LAL vs. DEN,W,0.0,7,7,35,8,15.0,21,1.0,2.0,LAL,vs. DEN
649,0,77142,LAL vs. DEN,W,0.0,7,1,27,7,14.0,16,1.0,0.0,LAL,vs. DEN
650,0,77142,LAL vs. HOU,L,0.0,9,6,32,5,13.0,24,0.0,3.0,LAL,vs. HOU
651,0,77142,LAL @ HOU,L,0.0,9,2,46,12,11.0,20,0.0,1.0,LAL,@ HOU
652,0,77142,LAL @ HOU,L,0.0,6,5,45,8,20.0,17,0.0,3.0,LAL,@ HOU
653,0,77142,LAL vs. HOU,L,0.0,7,10,43,8,19.0,24,0.0,2.0,LAL,vs. HOU
654,0,77142,LAL vs. HOU,W,0.0,9,8,41,7,18.0,26,0.0,3.0,LAL,vs. HOU
655,0,77142,LAL @ DAL,W,0.0,5,11,43,6,17.0,21,0.0,3.0,LAL,@ DAL
656,0,77142,LAL vs. DAL,W,0.0,10,9,42,7,14.0,29,1.0,2.0,LAL,vs. DAL
657,0,77142,LAL @ DAL,L,0.0,11,7,43,15,14.0,29,0.0,2.0,LAL,@ DAL
658,0,77142,LAL @ DAL,L,0.0,8,2,41,2,14.0,18,0.0,3.0,LAL,@ DAL
659,0,77142,LAL vs. DAL,W,0.0,7,7,32,7,9.0,21,0.0,0.0,LAL,vs. DAL
660,0,77142,LAL vs. DAL,W,0.0,6,4,31,7,14.0,16,0.0,2.0,LAL,vs. DAL
661,0,77142,LAL @ SAN,W,0.0,4,6,32,10,17.0,14,0.0,2.0,LAL,@ SAN
662,0,77142,LAL vs. SAN,W,0.0,13,4,37,3,13.0,30,0.0,0.0,LAL,vs. SAN
663,0,77142,LAL vs. SAN,W,0.0,6,1,33,3,18.0,13,0.0,1.0,LAL,vs. SAN
664,0,77142,LAL @ BOS,W,0.0,5,4,36,10,14.0,14,0.0,1.0,LAL,@ BOS
665,0,77142,LAL vs. BOS,W,0.0,11,4,42,6,17.0,26,0.0,2.0,LAL,vs. BOS
666,0,77142,LAL vs. BOS,L,0.0,5,10,43,11,12.0,20,0.0,2.0,LAL,vs. BOS
667,0,77142,LAL vs. BOS,W,0.5,6,4,39,9,16.0,17,0.0,2.0,LAL,vs. BOS
668,0,77142,LAL @ BOS,W,0.0,6,2,41,4,13.0,14,0.0,3.0,LAL,@ BOS
669,0,77142,LAL @ BOS,L,0.0,8,3,34,1,12.0,19,0.0,3.0,LAL,@ BOS
670,0,77142,LAL vs. DEN,W,0.0,8,1,28,6,19.0,17,0.0,2.0,LAL,vs. DEN
671,0,77142,LAL @ DEN,W,0.0,6,5,38,6,13.0,17,1.0,0.0,LAL,@ DEN
672,0,77142,LAL @ DEN,W,0.0,2,3,36,14,15.0,7,0.0,2.0,LAL,@ DEN
673,0,77142,LAL vs. DEN,L,0.0,5,3,41,9,15.0,13,0.0,1.0,LAL,vs. DEN
674,0,77142,LAL vs. DEN,W,0.0,2,6,26,3,16.0,10,0.0,1.0,LAL,vs. DEN
675,0,77142,LAL vs. POR,W,0.0,9,16,40,9,19.0,34,0.0,2.0,LAL,vs. POR
676,0,77142,LAL @ POR,L,0.0,8,15,41,6,13.0,31,1.0,0.0,LAL,@ POR
677,0,77142,LAL @ POR,W,0.0,5,3,41,7,23.0,13,0.0,1.0,LAL,@ POR
678,0,77142,LAL vs. POR,W,0.0,7,5,38,9,18.0,19,0.0,3.0,LAL,vs. POR
679,0,77142,LAL vs. POR,W,0.0,6,0,28,7,12.0,12,0.0,3.0,LAL,vs. POR
680,0,77142,LAL @ PHX,W,0.0,5,3,35,7,11.0,13,0.0,1.0,LAL,@ PHX
681,0,77142,LAL vs. PHX,W,0.0,5,9,31,6,12.0,19,2.0,3.0,LAL,vs. PHX
682,0,77142,LAL vs. PHX,W,0.0,7,4,29,4,19.0,18,0.0,0.0,LAL,vs. PHX
683,0,77142,LAL @ BOS,L,0.0,5,6,43,5,15.0,16,2.0,4.0,LAL,@ BOS
684,0,77142,LAL vs. BOS,W,0.0,10,1,41,6,10.0,21,0.0,1.0,LAL,vs. BOS
685,0,77142,LAL @ BOS,L,0.0,3,4,39,5,13.0,10,2.0,2.0,LAL,@ BOS
686,0,77142,LAL vs. BOS,L,0.0,8,4,49,11,17.0,20,0.0,2.0,LAL,vs. BOS
687,0,77142,LAL vs. BOS,W,0.0,4,6,39,11,21.0,14,1.0,1.0,LAL,vs. BOS
688,0,77142,LAL @ BOS,L,0.0,10,7,46,10,9.0,27,1.0,0.0,LAL,@ BOS
689,0,77142,LAL @ BOS,W,0.0,7,4,38,6,10.0,18,0.0,4.0,LAL,@ BOS
690,0,77142,LAL @ PHX,W,0.0,7,2,43,11,13.0,16,1.0,1.0,LAL,@ PHX
691,0,77142,LAL vs. PHX,L,0.0,11,4,41,4,13.0,26,1.0,2.0,LAL,vs. PHX
692,0,77142,LAL @ PHX,W,0.0,8,4,41,2,15.0,20,0.0,1.0,LAL,@ PHX
693,0,77142,LAL @ PHX,L,0.0,6,9,47,8,13.0,21,1.0,3.0,LAL,@ PHX
694,0,77142,LAL vs. PHX,W,0.0,2,2,38,7,24.0,6,2.0,5.0,LAL,vs. PHX
695,0,77142,LAL vs. PHX,W,0.0,8,0,33,1,9.0,16,0.0,4.0,LAL,vs. PHX
696,0,77142,LAL vs. DAL,W,0.0,5,4,29,6,15.0,14,2.0,0.0,LAL,vs. DAL
697,0,77142,LAL @ DAL,W,0.0,6,2,47,11,16.0,14,1.0,2.0,LAL,@ DAL
698,0,77142,LAL @ DAL,L,0.0,11,2,41,4,14.0,24,0.0,1.0,LAL,@ DAL
699,0,77142,LAL vs. DAL,W,0.0,12,3,35,8,11.0,27,3.0,2.0,LAL,vs. DAL
700,0,77142,LAL vs. DAL,W,0.0,3,0,26,1,11.0,6,2.0,2.0,LAL,vs. DAL
701,0,77142,LAL @ KCK,W,0.0,4,9,42,10,13.0,17,1.0,2.0,LAL,@ KCK
702,0,77142,LAL vs. KCK,W,0.0,9,5,40,5,11.0,23,0.0,0.0,LAL,vs. KCK
703,0,77142,LAL vs. KCK,W,0.0,12,2,39,7,11.0,26,0.0,3.0,LAL,vs. KCK
704,0,77142,LAL vs. PHL,L,0.0,8,11,48,7,13.0,27,1.0,1.0,LAL,vs. PHL
705,0,77142,LAL vs. PHL,L,0.0,3,12,44,7,13.0,18,1.0,2.0,LAL,vs. PHL
706,0,77142,LAL @ PHL,L,0.0,6,0,44,8,13.0,12,1.0,3.0,LAL,@ PHL
707,0,77142,LAL @ PHL,L,0.0,8,3,43,9,11.0,19,0.0,1.0,LAL,@ PHL
708,0,77142,LAL @ SAN,W,0.0,1,0,48,15,16.0,2,1.0,2.0,LAL,@ SAN
709,0,77142,LAL vs. SAN,L,0.0,7,2,45,11,19.0,16,1.0,2.0,LAL,vs. SAN
710,0,77142,LAL @ SAN,W,0.0,9,13,44,8,17.0,31,0.0,1.0,LAL,@ SAN
711,0,77142,LAL @ SAN,W,0.0,5,3,42,11,13.0,13,2.0,2.0,LAL,@ SAN
712,0,77142,LAL vs. SAN,L,0.0,12,4,43,12,7.0,28,1.0,4.0,LAL,vs. SAN
713,0,77142,LAL vs. SAN,W,0.0,6,3,38,6,12.0,15,0.0,2.0,LAL,vs. SAN
714,0,77142,LAL vs. POR,W,0.0,9,7,40,7,15.0,25,0.0,4.0,LAL,vs. POR
715,0,77142,LAL @ POR,L,0.0,5,0,44,7,8.0,10,1.0,0.0,LAL,@ POR
716,0,77142,LAL @ POR,W,0.0,6,3,38,7,11.0,15,0.0,0.0,LAL,@ POR
717,0,77142,LAL vs. POR,W,0.0,7,4,43,4,6.0,18,2.0,3.0,LAL,vs. POR
718,0,77142,LAL vs. POR,W,0.0,8,3,39,9,18.0,19,1.0,7.0,LAL,vs. POR
719,0,77142,LAL vs. PHL,W,0.0,2,9,44,13,13.0,13,2.0,4.0,LAL,vs. PHL
720,0,77142,LAL @ PHL,L,0.0,4,2,40,10,4.0,10,0.0,2.0,LAL,@ PHL
721,0,77142,LAL vs. PHL,W,0.0,8,8,43,8,7.0,24,0.0,1.0,LAL,vs. PHL
722,0,77142,LAL vs. PHL,W,0.0,8,6,34,9,8.0,22,0.0,3.0,LAL,vs. PHL
723,0,77142,LAL @ PHL,L,0.0,6,6,44,11,7.0,18,0.0,4.0,LAL,@ PHL
724,0,77142,LAL @ PHL,W,0.0,4,2,45,14,9.0,10,0.0,1.0,LAL,@ PHL
725,0,77142,LAL @ SAN,W,0.0,8,6,41,9,6.0,22,0.0,4.0,LAL,@ SAN
726,0,77142,LAL @ SAN,W,0.0,3,6,41,10,10.0,12,0.0,2.0,LAL,@ SAN
727,0,77142,LAL vs. SAN,W,0.0,6,7,39,11,9.0,19,1.0,5.0,LAL,vs. SAN
728,0,77142,LAL vs. SAN,W,0.0,5,3,42,16,14.0,13,0.0,3.0,LAL,vs. SAN
729,0,77142,LAL @ PHX,W,0.0,4,7,35,11,12.0,15,0.0,3.0,LAL,@ PHX
730,0,77142,LAL @ PHX,W,0.0,9,5,41,14,9.0,23,0.0,2.0,LAL,@ PHX
731,0,77142,LAL vs. PHX,W,0.0,8,3,35,12,12.0,19,0.0,5.0,LAL,vs. PHX
732,0,77142,LAL vs. PHX,W,0.0,8,7,38,10,10.0,23,0.0,1.0,LAL,vs. PHX
733,0,77142,LAL vs. HOU,L,0.0,2,6,47,12,9.0,10,1.0,2.0,LAL,vs. HOU
734,0,77142,LAL @ HOU,W,0.0,7,1,39,18,8.0,15,0.0,4.0,LAL,@ HOU
735,0,77142,LAL vs. HOU,L,0.0,10,6,41,11,4.0,26,2.0,2.0,LAL,vs. HOU
736,0,77142,LAL @ PHL,W,0.0,14,14,47,15,7.0,42,1.0,3.0,LAL,@ PHL
737,0,77142,LAL vs. PHL,W,0.0,4,6,39,15,10.0,14,0.0,3.0,LAL,vs. PHL
738,0,77142,LAL @ PHL,L,0.0,10,8,45,9,9.0,28,1.0,3.0,LAL,@ PHL
739,0,77142,LAL @ PHL,W,0.0,6,4,44,11,5.0,16,0.0,2.0,LAL,@ PHL
740,0,77142,LAL vs. PHL,L,0.0,5,3,41,8,11.0,13,0.0,2.0,LAL,vs. PHL
741,0,77142,LAL vs. PHL,W,0.0,8,0,40,9,10.0,16,0.0,3.0,LAL,vs. PHL
742,0,77142,LAL vs. SEA,W,0.0,9,2,41,10,10.0,20,0.0,0.0,LAL,vs. SEA
743,0,77142,LAL @ SEA,W,0.0,6,3,41,13,6.0,15,0.0,0.0,LAL,@ SEA
744,0,77142,LAL @ SEA,W,0.0,4,6,43,11,10.0,14,0.0,0.0,LAL,@ SEA
745,0,77142,LAL vs. SEA,W,0.0,6,7,37,5,9.0,19,0.0,6.0,LAL,vs. SEA
746,0,77142,LAL vs. SEA,L,0.0,7,4,36,8,9.0,19,0.0,0.0,LAL,vs. SEA
747,0,77142,LAL vs. PHX,W,0.0,8,3,38,7,11.0,19,0.0,2.0,LAL,vs. PHX
748,0,77142,LAL @ PHX,L,0.0,3,2,40,9,13.0,8,0.0,2.0,LAL,@ PHX
749,0,77142,LAL @ PHX,W,0.0,3,6,39,13,4.0,12,0.0,5.0,LAL,@ PHX
750,0,77142,LAL vs. PHX,W,0.0,6,12,48,13,11.0,25,0.0,6.0,LAL,vs. PHX
751,0,77142,LAL vs. PHX,W,0.0,4,5,39,12,16.0,13,0.0,2.0,LAL,vs. PHX
752,Larry Bird,1449,BOS @ CLE,L,0.0,6,0,33,5,4.0,12,0.0,0.0,BOS,@ CLE
753,Larry Bird,1449,BOS vs. CLE,W,0.0,8,0,37,6,14.0,16,1.0,1.0,BOS,vs. CLE
754,Larry Bird,1449,BOS @ CLE,L,0.0,6,1,20,5,0.0,13,0.0,0.0,BOS,@ CLE
755,Larry Bird,1449,BOS vs. CLE,L,0.0,1,2,17,2,3.0,4,1.0,0.0,BOS,vs. CLE
756,Larry Bird,1449,BOS @ DET,L,0.0,4,4,45,4,4.0,12,0.0,2.0,BOS,@ DET
757,Larry Bird,1449,BOS vs. DET,L,0.0,7,2,41,5,5.0,16,0.0,1.0,BOS,vs. DET
758,Larry Bird,1449,BOS @ DET,L,0.0,4,5,44,6,4.0,13,0.0,3.0,BOS,@ DET
759,Larry Bird,1449,BOS @ DET,W,0.33299999999999996,4,1,33,7,4.0,10,0.0,1.0,BOS,@ DET
760,Larry Bird,1449,BOS vs. DET,W,1.0,7,1,42,8,5.0,16,1.0,0.0,BOS,vs. DET
761,Larry Bird,1449,BOS vs. IND,W,0.0,12,8,33,9,7.0,32,0.0,1.0,BOS,vs. IND
762,Larry Bird,1449,BOS @ IND,L,0.33299999999999996,7,3,40,6,8.0,18,2.0,0.0,BOS,@ IND
763,Larry Bird,1449,BOS @ IND,W,0.0,4,7,37,9,6.0,15,0.0,1.0,BOS,@ IND
764,Larry Bird,1449,BOS vs. IND,L,0.0,7,4,40,6,10.0,18,0.0,1.0,BOS,vs. IND
765,Larry Bird,1449,BOS vs. IND,W,0.0,6,9,41,12,12.0,21,0.0,3.0,BOS,vs. IND
766,Larry Bird,1449,BOS vs. NYK,L,0.25,11,8,46,9,5.0,31,1.0,1.0,BOS,vs. NYK
767,Larry Bird,1449,BOS @ NYK,L,0.5,6,8,39,8,5.0,21,0.0,1.0,BOS,@ NYK
768,Larry Bird,1449,BOS @ NYK,L,0.25,12,6,45,8,8.0,31,2.0,1.0,BOS,@ NYK
769,Larry Bird,1449,BOS vs. NYK,W,0.0,5,5,37,3,16.0,15,2.0,1.0,BOS,vs. NYK
770,Larry Bird,1449,BOS vs. NYK,W,0.4,10,2,40,18,10.0,24,0.0,1.0,BOS,vs. NYK
771,Larry Bird,1449,BOS @ DET,L,0.0,4,8,44,14,5.0,16,2.0,3.0,BOS,@ DET
772,Larry Bird,1449,BOS vs. DET,L,0.0,9,9,49,17,4.0,27,1.0,5.0,BOS,vs. DET
773,Larry Bird,1449,BOS @ DET,W,0.0,7,5,39,10,6.0,20,3.0,1.0,BOS,@ DET
774,Larry Bird,1449,BOS @ DET,L,0.0,6,6,45,11,8.0,18,0.0,3.0,BOS,@ DET
775,Larry Bird,1449,BOS vs. DET,W,0.0,6,6,54,12,8.0,18,3.0,2.0,BOS,vs. DET
776,Larry Bird,1449,BOS vs. DET,L,0.5,8,3,44,9,6.0,20,2.0,2.0,BOS,vs. DET
777,Larry Bird,1449,BOS vs. ATL,W,0.0,15,3,47,4,6.0,34,1.0,1.0,BOS,vs. ATL
778,Larry Bird,1449,BOS @ ATL,W,0.0,10,3,46,11,1.0,23,0.0,2.0,BOS,@ ATL
779,Larry Bird,1449,BOS vs. ATL,L,0.0,9,4,46,9,8.0,22,0.0,0.0,BOS,vs. ATL
780,Larry Bird,1449,BOS @ ATL,L,0.0,12,6,44,8,8.0,30,0.0,0.0,BOS,@ ATL
781,Larry Bird,1449,BOS @ ATL,L,0.0,5,12,40,9,8.0,22,2.0,3.0,BOS,@ ATL
782,Larry Bird,1449,BOS vs. ATL,W,0.0,7,0,40,8,6.0,16,0.0,0.0,BOS,vs. ATL
783,Larry Bird,1449,BOS vs. ATL,W,0.0,15,5,47,5,8.0,38,0.0,3.0,BOS,vs. ATL
784,Larry Bird,1449,BOS @ NYK,W,0.0,10,6,46,6,6.0,28,0.0,2.0,BOS,@ NYK
785,Larry Bird,1449,BOS @ NYK,L,0.0,8,3,46,8,12.0,20,0.0,5.0,BOS,@ NYK
786,Larry Bird,1449,BOS vs. NYK,W,0.0,12,11,42,4,6.0,36,0.0,3.0,BOS,vs. NYK
787,Larry Bird,1449,BOS vs. NYK,W,0.0,9,11,44,5,8.0,29,0.0,1.0,BOS,vs. NYK
788,Larry Bird,1449,BOS @ LAL,L,0.0,6,4,41,9,5.0,16,2.0,2.0,BOS,@ LAL
789,Larry Bird,1449,BOS vs. LAL,W,0.5,7,8,44,12,7.0,23,1.0,2.0,BOS,vs. LAL
790,Larry Bird,1449,BOS vs. LAL,L,0.667,7,5,47,10,7.0,21,2.0,1.0,BOS,vs. LAL
791,Larry Bird,1449,BOS vs. LAL,W,0.0,10,10,44,12,4.0,30,1.0,0.0,BOS,vs. LAL
792,Larry Bird,1449,BOS @ LAL,L,1.0,9,4,36,10,4.0,23,1.0,1.0,BOS,@ LAL
793,Larry Bird,1449,BOS @ LAL,L,0.0,14,4,42,7,6.0,32,0.0,1.0,BOS,@ LAL
794,Larry Bird,1449,BOS vs. DET,W,0.0,13,10,48,9,9.0,37,2.0,0.0,BOS,vs. DET
795,Larry Bird,1449,BOS @ DET,L,0.0,14,7,47,9,2.0,35,1.0,1.0,BOS,@ DET
796,Larry Bird,1449,BOS vs. DET,W,0.0,12,12,47,12,9.0,36,1.0,1.0,BOS,vs. DET
797,Larry Bird,1449,BOS @ DET,L,0.0,8,0,33,7,4.0,16,0.0,0.0,BOS,@ DET
798,Larry Bird,1449,BOS @ DET,L,0.0,6,5,30,11,6.0,17,0.0,0.0,BOS,@ DET
799,Larry Bird,1449,BOS vs. DET,W,0.4,10,9,47,9,12.0,31,0.0,0.0,BOS,vs. DET
800,Larry Bird,1449,BOS vs. DET,W,0.0,7,4,44,16,11.0,18,1.0,2.0,BOS,vs. DET
801,Larry Bird,1449,BOS vs. MIL,W,0.0,9,13,48,10,8.0,31,2.0,2.0,BOS,vs. MIL
802,Larry Bird,1449,BOS @ MIL,L,0.0,9,4,45,14,4.0,22,1.0,2.0,BOS,@ MIL
803,Larry Bird,1449,BOS vs. MIL,L,0.0,8,10,46,8,12.0,26,0.0,1.0,BOS,vs. MIL
804,Larry Bird,1449,BOS @ MIL,W,0.0,13,13,56,7,8.0,42,2.0,0.0,BOS,@ MIL
805,Larry Bird,1449,BOS @ MIL,L,0.0,7,4,46,8,8.0,18,0.0,2.0,BOS,@ MIL
806,Larry Bird,1449,BOS vs. MIL,W,0.0,10,9,45,10,5.0,30,0.0,1.0,BOS,vs. MIL
807,Larry Bird,1449,BOS vs. MIL,W,0.0,13,13,44,11,7.0,40,1.0,4.0,BOS,vs. MIL
808,Larry Bird,1449,BOS @ CHI,W,0.0,11,10,45,14,6.0,32,1.0,2.0,BOS,@ CHI
809,Larry Bird,1449,BOS vs. CHI,W,0.0,9,11,44,7,8.0,29,0.0,0.0,BOS,vs. CHI
810,Larry Bird,1449,BOS vs. CHI,W,0.0,4,7,46,9,13.0,17,0.0,2.0,BOS,vs. CHI
811,Larry Bird,1449,BOS vs. HOU,W,0.667,8,11,46,11,12.0,29,0.0,3.0,BOS,vs. HOU
